,h_μ,h_σ,i_μ,i_σ,o0_μ,o1_μ,o2_μ,o3_μ,o4_μ,o5_μ,o6_μ,o7_μ,o8_μ,o9_μ,o10_μ,o11_μ,o12_μ,o13_μ,o14_μ,o15_μ,o16_μ,o17_μ,o18_μ,o19_μ,o20_μ,o21_μ,o22_μ,o23_μ,o24_μ,o25_μ,o26_μ,o27_μ,o28_μ,o29_μ,o30_μ,o31_μ,o0_σ,o1_σ,o2_σ,o3_σ,o4_σ,o5_σ,o6_σ,o7_σ,o8_σ,o9_σ,o10_σ,o11_σ,o12_σ,o13_σ,o14_σ,o15_σ,o16_σ,o17_σ,o18_σ,o19_σ,o20_σ,o21_σ,o22_σ,o23_σ,o24_σ,o25_σ,o26_σ,o27_σ,o28_σ,o29_σ,o30_σ,o31_σ,d0_μ,d1_μ,d2_μ,d3_μ,d4_μ,d5_μ,d6_μ,d7_μ,d8_μ,d9_μ,d10_μ,d11_μ,d12_μ,d13_μ,d14_μ,d15_μ,d16_μ,d17_μ,d18_μ,d19_μ,d20_μ,d21_μ,d22_μ,d23_μ,d24_μ,d25_μ,d26_μ,d27_μ,d28_μ,d29_μ,d30_μ,d31_μ,d0_σ,d1_σ,d2_σ,d3_σ,d4_σ,d5_σ,d6_σ,d7_σ,d8_σ,d9_σ,d10_σ,d11_σ,d12_σ,d13_σ,d14_σ,d15_σ,d16_σ,d17_σ,d18_σ,d19_σ,d20_σ,d21_σ,d22_σ,d23_σ,d24_σ,d25_σ,d26_σ,d27_σ,d28_σ,d29_σ,d30_σ,d31_σ,day
0,0.2503300599660184,0.01553571338727629,1.1009377813624492,0.012900280334959486,0.012143272322855139,-0.023246381965286056,-0.1273517297975093,-0.13780671324454652,0.25715336782395687,0.1790236315620616,0.01722589755899432,-0.010471158598707835,0.056781177379652575,0.12131997750476238,0.13023111300389792,-0.23064546943405823,0.030978545575370497,-0.0965685171513135,0.2283401365438772,0.04461024062019453,-0.43429691251706937,-0.07516437770335804,0.20595053143193673,-0.08883477802968678,0.007691659305435273,0.07965431967681758,0.4095231181915706,-0.1123157691295607,-0.2083017716499241,-0.0064962215023942,-0.0910716998447765,0.06913386665322802,-0.05057462787577698,0.22468719333600984,-0.1597742416554429,-0.22152767839121004,0.050411970691397745,0.05151507167075553,0.058385344362834074,0.051106315539492284,0.04571621666652578,0.04608470244796463,0.0552203999900412,0.050657777024190026,0.05487394644288085,0.04803717010307719,0.04843097959955155,0.056619942437676325,0.05247174485157385,0.051657265883874745,0.04742144951551344,0.049934667533141505,0.06196284162524997,0.055179360441954414,0.045183316798794344,0.051203644389305254,0.05489923327609085,0.049255682363463255,0.04345140500220893,0.054660440142771376,0.056077620203149624,0.05192920747765626,0.051987053246315994,0.0529862740442846,0.05233350726501016,0.043765659771476395,0.05411659433360638,0.052288850382408304,-0.3262514756996808,-0.23975246016644525,-0.04192096560858582,0.22177834048838527,-0.2090024706176567,0.07669656901546969,-0.17441521618686864,0.1676584410376342,-0.3261747576236298,0.11694898213405085,-0.14866903778150464,-0.13239020593185113,-0.18485320836507835,0.15288226493247725,-0.005764226218326966,-0.1186721702166177,0.06677931222790058,0.20037542824150398,0.05440729928295255,0.13672010559357808,0.002016280876992857,0.16511106986177196,0.2544935058773396,-0.010543474679829924,-0.362465069177264,0.02525414334605914,0.22103525034089175,-0.11818038798300963,0.11106515042942178,0.060866148233980136,0.21136584560730706,0.15360098872863268,0.044374649970992115,0.04623856794660108,0.05232600439808105,0.05501199491295418,0.04338895232510581,0.05539956776206676,0.04636579232269793,0.051962282217508184,0.04536094807933146,0.05325067479054179,0.048640694522554005,0.04952095467404661,0.04717245543533719,0.05594126878703646,0.051048988527562324,0.04823873004632111,0.050804565122723376,0.05262000808102697,0.0561792945821233,0.05162679656844407,0.04943296850118966,0.056340035709508914,0.055627821912790115,0.048960832461401524,0.04375673871575388,0.0509923324230228,0.054333748207180066,0.05131015613200253,0.054594613879760674,0.05471241662109096,0.054968133034931047,0.052139032558881915,170
1,0.2494447592819114,0.015432951322727815,1.1006638799277562,0.01349946277584727,0.012587727779188058,-0.02463151106129772,-0.12989304655262437,-0.13164575402368273,0.2574663298945199,0.18003461936019619,0.017161050015450832,-0.012845285390395155,0.05642146538402965,0.12256788892665486,0.12528377369412635,-0.2327016978970372,0.03152914587766862,-0.0895081817244757,0.22971013521593475,0.04581025725633024,-0.4361151121092898,-0.0741549518127257,0.20828146071307913,-0.0888237246147384,0.011971369491206727,0.07970559882121975,0.4093653397572227,-0.11220575516210551,-0.20591494126295676,-0.007077490587751708,-0.09451202268586703,0.06961495818771896,-0.06059005573397259,0.2274997119262402,-0.16039754331354583,-0.22399375836832075,0.051633245158628896,0.05469968821032041,0.05783036615634761,0.05219751695106623,0.04685388015136663,0.050664004209596124,0.05637980090620639,0.05330960776277352,0.052262897148520046,0.048152534331482214,0.049462214878340745,0.059077350827750764,0.053410376038689276,0.05485583510362546,0.051805246391857414,0.05231988581470405,0.059864615860305496,0.05336351291088871,0.04865525360227032,0.05213717812175408,0.05408905549102699,0.04687305173966809,0.04438821828237545,0.05788230060611802,0.06053456693668112,0.054208556964166155,0.0576119982431842,0.04891624364382247,0.05414073426046589,0.0436057390094156,0.06050435550908935,0.05410760089057678,-0.33132933619550153,-0.2425905481181145,-0.050059915218972365,0.22262036301211227,-0.207560358676774,0.07964168676200113,-0.17374574588274636,0.16590619953638322,-0.3230528358892946,0.11597776388159935,-0.1479011402560303,-0.12904958863681426,-0.18495617346243012,0.15420546530777493,-0.0068784801397901016,-0.11930480525320139,0.07474449784418409,0.19696293739601323,0.05372118311098163,0.13873188343435713,0.0005835979900882035,0.16581703492365468,0.25706278492861123,-0.013159064134321113,-0.36196736293360415,0.023825290945165042,0.22074418932122547,-0.12332665714768784,0.10945904703878907,0.07015256137263318,0.21238330711574943,0.15234221802395934,0.04563657863887105,0.046744509805643916,0.05179015012292941,0.05728294868718238,0.04377875027390046,0.05188347438556665,0.04835310238976601,0.05488209237556531,0.04617709073994229,0.05380491419004714,0.050776525732238655,0.04999801676556397,0.05113726192626349,0.05760851150020513,0.048949932697429026,0.048590144261801395,0.05130027877801627,0.05343730602459833,0.05525779169332753,0.0517326239456833,0.049042915256874764,0.057816173503804885,0.05633522861640164,0.0533733202056261,0.04462139526895008,0.05245413313975002,0.054020809606126693,0.05295023352847698,0.054265933623540846,0.0602239393790325,0.05503721190245937,0.05218863033433353,171
2,0.24934648634614634,0.0166846470476708,1.0991455386601254,0.012971749179005768,0.011674927331590073,-0.026420612719864435,-0.13787128013812355,-0.13044671160986093,0.2634313671568178,0.18119079340868074,0.017441509088662457,-0.016218933987587843,0.06314275422121624,0.12173242060207569,0.12598506434644732,-0.2333015717970299,0.033437831760777824,-0.08011373302426955,0.22392737797026066,0.04559563720890114,-0.43314396994710613,-0.0719257884500761,0.2071748575580171,-0.0848933404471898,0.012109480271417162,0.08146197297636357,0.40825943655899016,-0.11819817559752656,-0.20464723514645258,-0.006034483175043111,-0.10259894236099068,0.06991801794463387,-0.06285045335120486,0.22299625112886629,-0.16044059487030574,-0.22037387291108634,0.05058793983825341,0.05345084771003035,0.056856199336591105,0.049707268046644444,0.05057130924719281,0.04933932074678968,0.053186888701315986,0.05551278355949154,0.051003470217591336,0.051292756602689886,0.051226415639641545,0.055939857230902806,0.055669986136119856,0.05641086382854011,0.052123244322808356,0.05509474270885425,0.05961854234724158,0.05752225752356938,0.04984393671313755,0.04979612693558387,0.05483598428644691,0.04833574530192352,0.04572289556915413,0.05655347514541536,0.058808483719616715,0.05095964545073657,0.052387433122741904,0.05108155442985415,0.05438588770526326,0.043069079629628276,0.05607776121517752,0.053339957659464,-0.3319630723530224,-0.24399708034340398,-0.0492351845395209,0.23030575366549905,-0.20576803788328113,0.07754663795202446,-0.17311801235898894,0.16534375549954183,-0.3157659351823426,0.11598033756518265,-0.15013685198379564,-0.1284911894908529,-0.18036061925867491,0.16289816108908248,-0.01280495679690674,-0.11957214675933134,0.07381297526931485,0.19477557484005814,0.050431747450395116,0.13748046348617998,-0.0016432958197741948,0.16530326609365592,0.25732618235656246,-0.0060070669644442486,-0.36247447080927864,0.023130948789928888,0.21022897094470472,-0.12357404446653976,0.10122352076239827,0.07787068223589512,0.21322845369301932,0.14802453331671503,0.04526060347661186,0.049795253926519324,0.051507880539061156,0.05823940379539926,0.04517681875811269,0.05471853594940898,0.04773338160776885,0.055928617086605945,0.04843756940226318,0.05630268314442198,0.05381734903525847,0.05294327681598095,0.05005864615209754,0.05563096820314078,0.04713122593620909,0.05157548450208289,0.051715056043558874,0.05301677244128895,0.05297046357946711,0.0558416856135693,0.05424493828182543,0.058048991089262425,0.05478888405494334,0.05016033544230404,0.04391077448527287,0.05337889571794393,0.05662889618693637,0.0520792141687997,0.05416923056436933,0.05454652540029191,0.0549305016825608,0.0544389320659838,172
3,0.2493415565252885,0.015667273375810566,1.0982944366789653,0.01274519230021744,0.01271707329245262,-0.02692130635526634,-0.13911594136830063,-0.13464113718276616,0.262173048172422,0.17961404253008564,0.013682612850438423,-0.01568135318908626,0.0625824199752302,0.11436184079451056,0.1256356464536805,-0.23093393392511877,0.034604430912640295,-0.0759867267259917,0.22455327314351267,0.055357682275572855,-0.4323484771287619,-0.06371050612878751,0.20703805190688276,-0.08661235618495539,0.012635436909099079,0.08369059085639166,0.41108445975866437,-0.11928711925846018,-0.20305352535150625,-0.00892139557421618,-0.10319300922919482,0.06346051708682691,-0.06208057997428658,0.22314652225717424,-0.16545096790570094,-0.21839931369318524,0.05053758748298467,0.05733570884314543,0.05842128150088505,0.05208116330754842,0.05024782581848155,0.051027598776253597,0.04974598381901913,0.05268932096621265,0.05567462046455094,0.04875392554614565,0.051063383529957936,0.05963553755017418,0.05487189557584848,0.055390758753789036,0.048969756002084266,0.053636262361189666,0.06150983273926301,0.0545840432676123,0.049667850330529104,0.052536164404763344,0.05286506738675354,0.050171280892511015,0.04809485724980861,0.0586096961019957,0.05865363267768659,0.054944486571490335,0.05370435592552852,0.05293056103776174,0.05294289296560804,0.04737349899233243,0.05650679932943356,0.05546918953096847,-0.3322804705347646,-0.24646753347892736,-0.04923663272616,0.22217950143719514,-0.20668791472514927,0.08187436411071343,-0.18186971563692794,0.16658289003751442,-0.316108679875944,0.11328656840606247,-0.15214399576113233,-0.11968797741754943,-0.17884622232735678,0.1694912606089324,-0.012749567320324598,-0.11995477870836047,0.07423254637258182,0.19901006523870934,0.05067579413993617,0.1363705361850204,-3.823228693736819e-05,0.16772058844903023,0.26336107461774105,-0.006312464775757239,-0.3622473165799812,0.019477584541431732,0.20824674631346682,-0.12185546041236005,0.09991967489938086,0.07906973429989925,0.20597832540958405,0.14900970750043305,0.046956545300945854,0.046681019280986856,0.05302680983578722,0.0544986532845467,0.048956962720891464,0.053842788046712976,0.052009757287895815,0.05636176362998116,0.050428944600338185,0.05620555134808448,0.05305769626125713,0.05149976175698605,0.05055844881127187,0.05535912032622488,0.049578167995251464,0.05132906651292882,0.055018604316605046,0.05234286526877398,0.05451961790849655,0.05833878236513803,0.052053808229013586,0.0614724156214089,0.05746107092221085,0.05408670922962318,0.044740035816721216,0.057153409683430315,0.05796664123047451,0.04914193122441624,0.056260841284287,0.05683847753366135,0.05779279251284153,0.05716000014080176,173
4,0.24944537804546107,0.015094949786178303,1.0992265012818736,0.013335835636838702,0.011895673185791626,-0.03271144538162133,-0.13892210424683163,-0.13609691928686873,0.26927285725652755,0.17968701961805478,0.012648108212431204,-0.015299206614431382,0.06859906171503209,0.11401535581262104,0.13210011605140617,-0.23170858323503882,0.037060244711519474,-0.07650945889829902,0.22502670459476662,0.05536397323167199,-0.43271548633566626,-0.06627879606893035,0.20575270115062705,-0.08966553633779654,0.025226631307102905,0.08334593637693329,0.4098243849629997,-0.1286538518431312,-0.20427102476121192,-0.009033005583207406,-0.09913624213556653,0.06277603171029153,-0.0623213917985843,0.2284522760201224,-0.1662372129736613,-0.23148681041705282,0.05350196174132722,0.05304536133703173,0.053967872845773,0.053505771288025444,0.04819698193442692,0.04901139263630962,0.05198638152826439,0.05611187518314159,0.05342372975998168,0.04841269471847132,0.05091941526810266,0.06095213612683854,0.055085612793746665,0.05548024308560113,0.04858974505710743,0.052512649829649455,0.06512024029572036,0.05138370664954695,0.049086713986399355,0.05364710326486156,0.0548462144012805,0.05394670585048863,0.04566230638661893,0.05556992205430131,0.06527023713220322,0.050802194394305646,0.05517147639638712,0.050980658124305835,0.051880862701798564,0.05240565550112218,0.05953359042400938,0.05424861281559369,-0.3313359805790119,-0.25043157002964694,-0.04979530535344843,0.2214733767802028,-0.20595159775919494,0.07124802036988441,-0.18142786070961858,0.16810481013050227,-0.31643038242977123,0.11457397901027934,-0.15038916843752204,-0.12156262727885758,-0.17878462972659043,0.16737983687813127,-0.012246757228530712,-0.11882048958621251,0.07335782123776849,0.19213729950910555,0.051221127869753434,0.13692295601818355,0.011698549600498194,0.16726680398787103,0.2731325326682102,-0.0030648335354421835,-0.361789114516656,0.015927613680665132,0.21690140659342316,-0.11766334283988049,0.10028503869008967,0.08130271206645204,0.1981348251404268,0.1386249497789365,0.046797308403050006,0.04619519697389251,0.05195885967135303,0.05204823031697907,0.050110228095845095,0.05280687633148558,0.047409129715192476,0.05842635310823916,0.046498622270274535,0.0534355715669613,0.051208083199621474,0.053431905817337304,0.05397336803220656,0.056332901127178085,0.05369515667927166,0.051469726318178186,0.0540609519634778,0.055641836201234536,0.05403921122056277,0.05648298385062706,0.05210616117237196,0.05563351228335032,0.05880818264274345,0.05209527435619825,0.04621939675893064,0.05705989756988368,0.0637087058118656,0.0486778019088103,0.06025053613051765,0.05209187229174256,0.05996603078623966,0.05689277762803367,174
5,0.25018806370280977,0.015785315770675525,1.0996838066380128,0.013861434534136198,0.009286181253617116,-0.03225683194500862,-0.14248490955323317,-0.13354630079907526,0.26940457651444627,0.18058103389753477,0.01026843360722274,-0.008564611653073618,0.07009770570470118,0.11320410087252868,0.131387683928493,-0.23532202887418796,0.022954917082776173,-0.07725910134053265,0.224236322512853,0.054194013328528,-0.42782472302205,-0.06626451470301566,0.2136147800451405,-0.08098008222388478,0.025218289723885783,0.08474259631842651,0.4099681162516291,-0.1284952243592979,-0.19849818714803752,-0.01006282105000459,-0.0982094255495469,0.055353812035726646,-0.06488352156556772,0.23065400118010962,-0.16881788157824448,-0.23169639889285842,0.05098192636261999,0.0524374858339722,0.05553290952152771,0.056148343054738994,0.05141272714985669,0.05133707569085088,0.051185782893345355,0.052764094841946975,0.05401875574308716,0.04717032102055144,0.053768495571030556,0.055009541732604215,0.05153196913051494,0.05345560671658416,0.04715355665422533,0.053737797091824524,0.06655485032776719,0.05341101525183589,0.04731040673434375,0.05344810240263025,0.05073494820180197,0.05336368018393154,0.043583029371251816,0.058325813261970304,0.06011099440889264,0.054608045408106015,0.053535540346732136,0.053680922833365056,0.05477739097015764,0.048996219599780316,0.055716055924529086,0.05701304844106383,-0.33933130459872407,-0.251607676484755,-0.037416006977063786,0.22238679715817442,-0.20466785214670014,0.07128472523455323,-0.18182884463761714,0.17111199484751607,-0.31774728715059414,0.1215898885875915,-0.1493254202918435,-0.13030842338889936,-0.1798832736054129,0.1678681657513385,-0.013533506371661933,-0.1204983958729359,0.07286424351684537,0.19231802368276513,0.05579181698687722,0.13442058937595142,0.011362511034333281,0.16716547269360474,0.2736463241516289,-0.0020399346676528637,-0.35705781102641493,0.015993636737956552,0.21721586774429436,-0.12333982961559105,0.0943591135063816,0.080715983041951,0.19864814249817297,0.13984227028593074,0.049857799454760314,0.04788850486125723,0.05161355235409626,0.05758201361563232,0.05083819925838838,0.05098203201412297,0.049787066963677205,0.054002814338589,0.050728918888262614,0.05233938006504491,0.0468440923474646,0.04872346114394866,0.054262831601179534,0.058844809416344866,0.05585851014358047,0.05221788285830352,0.05327524644527164,0.05750130156861688,0.053092087101464194,0.05590672531561593,0.053043519122229266,0.05786241648491461,0.06042731024270504,0.0564716017899599,0.04439192643226725,0.053468333384593385,0.05417739747169704,0.04989644081314593,0.05378864187397601,0.05284749102938562,0.05816810452621619,0.05779079578312101,175
6,0.2472780906800759,0.015431465338234612,1.0962191423079195,0.014080962067565865,0.007167806014578127,-0.04115130219434242,-0.1472501469429595,-0.13722895375398966,0.28018074819404637,0.18107722186157646,0.013154735406431436,-0.003878749322913067,0.07199466835271913,0.12256282234715721,0.12856570845218562,-0.23266460626804222,0.024015163467007297,-0.08634412207224848,0.22676260723861574,0.05179826128422039,-0.42774836209283945,-0.07477094027447899,0.20965179306173015,-0.08100758379250009,0.02545205142843997,0.08676551947548768,0.4026144583049389,-0.12248501031577655,-0.19692134265667602,-0.006263030264864019,-0.09562866935897193,0.05727413840075704,-0.06371075114972419,0.22438933945315057,-0.16486347820773,-0.23150999407498554,0.0553735391557679,0.05081754449307284,0.054627565542896064,0.05439811882005944,0.04812261657517799,0.052261508236475115,0.05282220291998587,0.052811629543517404,0.05103775579074368,0.04838584327020796,0.0492356328807028,0.05746135960519838,0.05348807352958738,0.05527474148811056,0.048347280750847765,0.05611688451729261,0.0625399902390794,0.05244870942540572,0.046854206476696775,0.056598859531465456,0.05250196335288222,0.05123993415797581,0.04547823443104717,0.05568806462764173,0.0564849759446817,0.052843238640585995,0.057966762806065365,0.05548680827353462,0.05601976322347501,0.0507235193614927,0.05424614630305236,0.05851743465010531,-0.341345792780376,-0.2529362373183847,-0.0476636514743343,0.21490286412586668,-0.20216624548777123,0.06933897375971126,-0.18415164842307977,0.16854867164198026,-0.3179527721881552,0.1257541217900239,-0.15797488065119905,-0.13186020461623568,-0.18109357115856853,0.16468601868999566,-0.012886502688877652,-0.11443136821516739,0.06973055573156643,0.2013492904778116,0.06494326827206508,0.13537472198644698,0.01812876613364367,0.16640894801204748,0.2709995349661941,0.0016269501006920242,-0.3586476056054723,0.013455595348230277,0.21516102448418553,-0.11774028187663822,0.09241097889731041,0.08331035275207309,0.19831625681299914,0.14640386850141635,0.04761939746264852,0.04999358360440317,0.05462883154457435,0.056343912118689415,0.049088595305690166,0.05211636802539986,0.048536037850381325,0.05377961762415979,0.048595093475621,0.054080153450841974,0.04764132613562864,0.05201910416201389,0.049509125284434144,0.05875896607543878,0.05389240486415801,0.048589415561324345,0.052005705651883186,0.05672455610235183,0.053140102118887235,0.055527628859275924,0.05555262858930521,0.058721987157836227,0.05925938083458455,0.050945892902539314,0.04735691544954816,0.05255682733306305,0.05621298064935569,0.05187013848871575,0.055427340280140694,0.04963413828896011,0.06040150123568663,0.05872723494938985,176
7,0.2471282799853633,0.015071320660820158,1.097195123382679,0.013597550311968704,0.0013940308634946927,-0.041650575829992875,-0.1490493414858871,-0.13829355121091488,0.2790469183126461,0.18602652801817232,0.02582566661047205,-0.0125265226640826,0.07210194064283397,0.12276464692842227,0.12711159459842808,-0.22795727181147393,0.023117209704192298,-0.08643316681536228,0.2338786692457765,0.049865912379027585,-0.42909064809149605,-0.07560717189160959,0.2083013825115621,-0.08117394323721497,0.021059290654531406,0.0901463924698391,0.4023434949485556,-0.12300594082833484,-0.2015124985778839,-0.001567195714550554,-0.09613256947585729,0.05781333489859456,-0.05759203571009072,0.22468796726652346,-0.17302488214714956,-0.23086766456117094,0.050671749304256754,0.05134538483708891,0.05221078821099982,0.05711574849271339,0.049054679009801136,0.05213508094073907,0.05334920252092021,0.049591210433492273,0.053361669108236184,0.04971816490747211,0.050348828063200825,0.0590032730163187,0.05252021871890087,0.05862423705610307,0.04973250756214168,0.054617452252928265,0.06545136418204839,0.060018114490004916,0.04868437291535169,0.057372224126140854,0.052072183557262744,0.048421220533323935,0.04760733598034845,0.05919474611078157,0.05710903742410765,0.054399151414625355,0.053828615861773545,0.05318314989198231,0.05541911092393792,0.048387303553082926,0.058668444674973064,0.058970507315959465,-0.3414780302773367,-0.2505406868531999,-0.046355885549178355,0.21417151100808976,-0.20056297307555124,0.07628833484079402,-0.1880656509449381,0.16198974374561848,-0.3164745992634489,0.12916760626428525,-0.1564889895138005,-0.13487614696968014,-0.18511183320137023,0.16550006173138626,-4.835960310891013e-05,-0.11541723080893343,0.0692768006760989,0.20060956018914103,0.06396097501270791,0.1355174763336617,0.016390201696156542,0.16233908471464648,0.2738212192886711,6.012492402350278e-05,-0.35917980225966095,0.0013790509506795762,0.22211985185287256,-0.11234591386429846,0.09379887551927024,0.08252397484418998,0.1909424479930072,0.14708920059920524,0.04702467192737218,0.050001182769198536,0.05623191900425537,0.05713839488956286,0.047526563104277685,0.05315270784191736,0.04930946563929344,0.05594150637429868,0.05086474326854955,0.05450539570370113,0.05136047393074744,0.049635002307848015,0.04852594598535128,0.05652073281470826,0.053080699464900155,0.05163650667658277,0.05342665758187696,0.05817034541527417,0.055287453907892185,0.058780998496306594,0.051607112000696516,0.05728779379290334,0.06325867843439414,0.0530283814428166,0.04676393402125826,0.0540183032156001,0.06062550648080738,0.0502982247680507,0.05292457415912282,0.053335511816314025,0.05749259205207329,0.054816525220103225,177
8,0.2482318788363954,0.015433564127424264,1.0987345024014679,0.013726438288661673,0.0007035355698357065,-0.04176961746442021,-0.14617752767635434,-0.13845987606854665,0.27822620371339724,0.18487880982658117,0.02591492974662944,-0.015463982718339288,0.07083722025571514,0.1207237430916023,0.1284730263812711,-0.23346202229947774,0.027863838083317827,-0.08601824899248163,0.23284779660949875,0.04691804543955759,-0.42931396818770345,-0.07905379539181902,0.20846456286700082,-0.07030879664706446,0.019432551925538156,0.09136777675321504,0.4028509188514214,-0.1275886292300439,-0.20811937034576838,-0.005246370011851024,-0.09898871821078907,0.05839105321567441,-0.05814571763028229,0.22492045980573344,-0.15268757700230196,-0.232010254258746,0.05159405854430175,0.054241093662899434,0.05121571713676331,0.058239397105951676,0.053077381502042414,0.051682963985213055,0.05110010900924574,0.05416203580638405,0.05502969485360214,0.04801150311777236,0.04814577006484929,0.059340506026646915,0.05523062594602356,0.05490938325744787,0.04845671586782159,0.051629778837155645,0.06405409865968001,0.05710142305660694,0.04952439165482217,0.05731950276333616,0.05696529655172911,0.0524951768571342,0.0466083546518397,0.05547546835691976,0.059277198630195385,0.04948815688254607,0.0550485734370898,0.05298296439747668,0.05375647415087712,0.05279401012334971,0.052425798069166474,0.06143285671170397,-0.3414335401362711,-0.25045282469450353,-0.05301564937779423,0.21470943484263147,-0.19654132168052052,0.07960269277895642,-0.18777432072071923,0.15891234136634935,-0.3168802774804123,0.1315128181513465,-0.1549318949509141,-0.13300441344334962,-0.1824526187982462,0.164580935751349,0.00013592352837693455,-0.12909626716969763,0.0708837084638022,0.20022447205812677,0.06457843590003627,0.13545500332193477,0.015428681797283125,0.1654662668552006,0.2743649479894445,-0.005476046798446521,-0.3577546822701802,0.0022812248746024413,0.22739684750122366,-0.11225784807960153,0.09410264966190937,0.0817438269013115,0.19241202881264274,0.14727946504412914,0.04730652830643235,0.048057043300363374,0.0512974714754382,0.06053551156206431,0.045621753432899266,0.05349965416294413,0.04817792563236021,0.057694165973834616,0.04824122236880171,0.05650925994178441,0.0504719253978656,0.0509259560240045,0.0484348594729561,0.055755089551038486,0.05330462700759596,0.05049696213516501,0.05280576156042619,0.05949442619558727,0.05503140333950845,0.05443756201832418,0.052488272986889385,0.06002789307587707,0.06047065575452829,0.05546982294610901,0.047939185086613094,0.05116576205525426,0.05751490612959152,0.05102787906415758,0.0548020109316572,0.05342137350164919,0.057777518331873015,0.05549991736666812,178
9,0.2516482928460166,0.0159467484500804,1.0996378453979516,0.014383443929585698,0.0015685960689468554,-0.028626153645320625,-0.14783501589463088,-0.14741704017457874,0.2793169103330464,0.18627394110512727,0.01091592275463514,-0.01632933173609931,0.09035316838930736,0.11942644311151845,0.12706297618744095,-0.23301766105285593,0.02802614521902538,-0.08104219503859052,0.2304918066132686,0.044221483419906955,-0.4301705868948747,-0.07918835424720037,0.2078368925964615,-0.06655575430002034,0.01431248040188159,0.08977737770553057,0.395441325307684,-0.1261236516012874,-0.20793726470390822,-0.006414846142144265,-0.10173325865537364,0.06071600883607016,-0.05424525728712788,0.22691056917973704,-0.15287631914903535,-0.23313935670654,0.051215669192763665,0.056960051901095765,0.05286522034501944,0.05359300211345798,0.049221862036404204,0.04943386022838315,0.05400771492521354,0.053799226821746815,0.04981482584896359,0.050329525214632735,0.04742916096135223,0.0652587952183719,0.0531047259661662,0.054868576170492456,0.04836595624156325,0.052233620779331684,0.061108989126053774,0.05321750336643287,0.05133086699535123,0.05509960082361873,0.0544698933956153,0.05308244323303651,0.04422296239634574,0.05693297122035602,0.05951588063223474,0.0521686740086816,0.05534134271602462,0.051241616757920654,0.05462613730627707,0.05277449359714002,0.054189961454332976,0.056488360672058084,-0.341456119136217,-0.24753019394357553,-0.0510994149932586,0.2100718053398255,-0.1971038340127368,0.05787651698609439,-0.18637375987143667,0.15832321123931345,-0.3155741644094378,0.13121195257297058,-0.15463021127626297,-0.1320722218008923,-0.18143703023680252,0.17647338091709106,-0.0015342811583748275,-0.12851219536457278,0.0731528162847295,0.20466089084519415,0.04763486648998921,0.1350148593087425,0.02816154664779367,0.1655742153632722,0.26654861996919665,-0.005497039101556236,-0.3575684147735819,0.0031442125848809162,0.22496496685961534,-0.11200763772786568,0.10270454444811046,0.08157033601202894,0.19352994016702024,0.15177783577070286,0.0482274364762604,0.05178887728016431,0.04986011347285697,0.05684787045776684,0.047693776499891455,0.053951770311591,0.04984548877617366,0.056405573777922345,0.046342724404805725,0.05233512025943459,0.050353080942962467,0.04722728717240375,0.05115380171273937,0.05623287562999674,0.05444877860722163,0.052417044041435344,0.057961105058669686,0.05993804498079326,0.05360483230372474,0.05196085157760937,0.052910766295816564,0.05568701464768281,0.06137506047658076,0.055435859852014005,0.044593700884310916,0.0542788675244122,0.05930446333545091,0.052368966725795,0.051190656590963564,0.05641133427492898,0.05610740151506081,0.055791449010817444,179
